S. cerevisiae total RNA
Genes included in this table either have 1 or more poly(A) tags, or have RPF RPKM > 0 and RNA RPM > 10.0 for samples with mRNA-Seq and ribosome profiling data
Transcript ID	Gene name	Poly(A) tags	Mean TL	Median TL	10th %ile, TL	25th %ile, TL	75th %ile, TL	90th %ile, TL	mRNA RPKM	RPF RPKM	log2(TE)
YDR155C	YDR155C	12722	25.1	23.5	9.7	15.3	32.7	42.6	NA	NA	NA
YPR149W	YPR149W	2158	32.9	32.0	12.4	20.1	44.3	54.7	NA	NA	NA
YIR026C	YIR026C	362	38.8	38.0	17.0	25.6	49.7	62.0	NA	NA	NA
YJL176C	YJL176C	379	34.1	36.0	10.1	18.8	46.2	54.3	NA	NA	NA
YJR072C	YJR072C	770	30.7	29.2	12.2	19.1	40.8	50.5	NA	NA	NA
YDR515W	YDR515W	4	51.8	44.2	NA	NA	NA	NA	NA	NA	NA
YKR039W	YKR039W	31	30.6	32.0	13.2	17.1	42.4	51.2	NA	NA	NA
YGR238C	YGR238C	4	37.9	38.3	NA	NA	NA	NA	NA	NA	NA
YPL087W	YPL087W	377	32.4	30.0	14.0	19.0	43.4	55.1	NA	NA	NA
YNL015W	YNL015W	472	25.4	23.1	9.3	16.3	34.1	43.8	NA	NA	NA
YCR084C	YCR084C	37	26.6	22.8	11.0	14.4	35.4	49.5	NA	NA	NA
YLR203C	YLR203C	321	32.3	29.7	12.7	18.9	44.6	55.4	NA	NA	NA
YDR302W	YDR302W	491	35.3	34.0	13.9	20.6	47.7	59.1	NA	NA	NA
YGL003C	YGL003C	38	39.0	42.6	11.9	21.6	51.8	58.7	NA	NA	NA
YJL054W	YJL054W	509	33.0	31.3	13.2	20.4	44.5	56.1	NA	NA	NA
YOR118W	YOR118W	210	31.6	31.3	13.6	20.1	41.7	50.2	NA	NA	NA
YLR069C	YLR069C	259	34.0	33.7	10.9	17.8	47.7	57.5	NA	NA	NA
YDR268W	YDR268W	172	33.8	32.9	12.7	20.8	46.3	57.4	NA	NA	NA
YPL170W	YPL170W	527	32.7	32.0	13.0	20.6	43.8	55.5	NA	NA	NA
YML094W	YML094W	540	33.1	32.1	13.4	21.8	43.1	54.7	NA	NA	NA
YKR006C	YKR006C	601	35.2	32.8	12.7	20.8	48.0	57.9	NA	NA	NA
YDL117W	YDL117W	269	31.8	30.3	10.0	14.8	47.6	57.3	NA	NA	NA
YDR204W	YDR204W	295	35.6	36.2	15.8	21.9	46.9	56.5	NA	NA	NA
YBR085C-A	YBR085C-A	983	35.1	34.6	16.4	23.6	45.1	55.3	NA	NA	NA
YJL109C	YJL109C	1729	35.9	35.4	12.9	20.4	50.0	60.3	NA	NA	NA
YMR293C	YMR293C	117	37.9	40.4	11.7	21.1	52.9	60.9	NA	NA	NA
YAL038W	YAL038W	77977	22.0	20.1	7.3	12.2	29.9	39.5	NA	NA	NA
YIL105C	YIL105C	21	23.7	19.9	9.9	14.6	33.1	40.1	NA	NA	NA
YNL119W	YNL119W	106	44.0	40.4	15.5	26.5	53.7	66.7	NA	NA	NA
YOR090C	YOR090C	225	34.4	33.2	16.0	23.3	45.4	54.0	NA	NA	NA
YOR074C	YOR074C	198	30.9	30.7	11.6	19.1	42.2	50.3	NA	NA	NA
YIL150C	YIL150C	4	44.5	47.1	NA	NA	NA	NA	NA	NA	NA
YDR285W	YDR285W	62	35.2	36.1	14.5	20.8	48.2	54.6	NA	NA	NA
YNL064C	YNL064C	2501	28.6	26.5	12.2	17.5	38.0	48.2	NA	NA	NA
YGR158C	YGR158C	57	38.3	30.8	12.7	22.6	40.4	56.2	NA	NA	NA
YKL077W	YKL077W	858	32.0	30.9	14.8	21.3	41.1	50.6	NA	NA	NA
YFR046C	YFR046C	66	38.0	39.4	18.3	30.4	48.0	54.3	NA	NA	NA
YCR044C	YCR044C	288	38.7	36.8	16.6	26.8	46.9	61.3	NA	NA	NA
YLR254C	YLR254C	202	40.6	41.0	15.3	27.4	54.1	64.2	NA	NA	NA
YFR014C	YFR014C	1	40.2	40.2	NA	NA	NA	NA	NA	NA	NA
YBR158W	YBR158W	1634	36.2	37.2	12.6	20.0	50.1	59.2	NA	NA	NA
YPL105C	YPL105C	624	37.8	37.8	15.4	26.6	48.7	57.6	NA	NA	NA
YOR089C	YOR089C	788	30.1	30.1	10.0	17.5	40.7	51.5	NA	NA	NA
YOL097C	YOL097C	1540	31.5	30.6	12.8	19.9	40.8	52.5	NA	NA	NA
YMR285C	YMR285C	248	38.8	38.3	16.8	23.9	50.8	61.0	NA	NA	NA
YJL096W	YJL096W	484	30.7	29.3	10.4	16.7	43.4	53.3	NA	NA	NA
YJR141W	YJR141W	11	36.0	37.3	15.4	26.2	46.5	54.7	NA	NA	NA
YDR407C	YDR407C	427	37.8	36.0	15.9	22.0	50.5	61.2	NA	NA	NA
YLR354C	YLR354C	4202	28.0	26.1	11.4	17.5	36.9	47.2	NA	NA	NA
YKL029C	YKL029C	485	27.8	27.3	8.9	16.2	36.8	45.4	NA	NA	NA
YMR288W	YMR288W	104	36.5	35.9	11.2	17.2	50.5	65.4	NA	NA	NA
YBR258C	YBR258C	164	41.0	43.0	15.1	25.3	55.9	64.3	NA	NA	NA
YPL024W	YPL024W	87	29.9	26.8	13.8	18.6	40.8	51.6	NA	NA	NA
YLR301W	YLR301W	2123	26.3	24.5	12.2	16.6	33.8	43.2	NA	NA	NA
YAL007C	YAL007C	1734	25.3	24.2	10.4	16.5	32.6	41.5	NA	NA	NA
YIL136W	YIL136W	207	41.1	39.0	15.1	26.7	50.7	63.0	NA	NA	NA
YHR142W	YHR142W	602	44.3	44.3	20.2	30.4	57.8	67.6	NA	NA	NA
YBR223C	YBR223C	61	48.5	49.1	26.8	41.5	56.1	68.2	NA	NA	NA
YGL154C	YGL154C	39	41.1	40.7	21.0	30.7	49.5	64.4	NA	NA	NA
YPL178W	YPL178W	456	37.3	37.0	17.7	25.3	47.9	55.7	NA	NA	NA
YJL154C	YJL154C	712	28.4	27.1	8.0	14.7	39.8	50.9	NA	NA	NA
YDR091C	YDR091C	880	38.0	37.6	13.6	22.7	51.4	62.2	NA	NA	NA
YPR141C	YPR141C	166	32.3	32.2	10.8	17.2	45.9	51.4	NA	NA	NA
YJL123C	YJL123C	403	32.2	27.9	11.2	15.0	45.7	58.9	NA	NA	NA
YJL203W	YJL203W	108	30.5	29.2	13.2	20.3	40.1	48.5	NA	NA	NA
YAL009W	YAL009W	233	35.5	36.1	16.0	23.3	46.7	53.7	NA	NA	NA
YJR054W	YJR054W	59	39.4	40.6	15.3	23.7	53.1	62.7	NA	NA	NA
YBR129C	YBR129C	462	32.6	31.9	11.8	19.9	44.1	53.5	NA	NA	NA
YBR176W	YBR176W	180	32.4	31.4	14.4	21.4	42.6	53.9	NA	NA	NA
YDR207C	YDR207C	263	27.8	28.4	8.0	14.5	37.9	47.5	NA	NA	NA
YDL215C	YDL215C	359	39.2	41.9	15.2	30.0	50.3	58.1	NA	NA	NA
YIL036W	YIL036W	361	34.8	33.9	13.0	20.4	47.7	58.0	NA	NA	NA
YKL099C	YKL099C	757	34.8	33.9	13.9	21.0	45.5	55.6	NA	NA	NA
YPL097W	YPL097W	116	28.6	28.3	6.0	11.1	43.3	52.0	NA	NA	NA
YDR315C	YDR315C	55	36.4	34.2	18.6	26.8	43.5	58.5	NA	NA	NA
YJL143W	YJL143W	727	32.4	30.1	12.3	19.2	43.5	56.4	NA	NA	NA
YBR161W	YBR161W	144	43.1	38.5	10.3	22.0	52.9	67.9	NA	NA	NA
YGL238W	YGL238W	417	32.4	31.1	12.7	19.1	43.4	56.7	NA	NA	NA
YPL145C	YPL145C	1044	34.5	33.3	12.5	20.6	46.5	57.6	NA	NA	NA
YIL118W	YIL118W	109	32.9	33.0	14.3	21.2	42.7	54.2	NA	NA	NA
YNL151C	YNL151C	33	29.3	25.2	11.9	17.4	41.8	50.0	NA	NA	NA
YKL191W	YKL191W	686	28.9	27.4	10.7	17.4	39.2	49.5	NA	NA	NA
YIL045W	YIL045W	97	29.5	28.5	11.9	16.4	38.2	49.5	NA	NA	NA
YGR258C	YGR258C	126	30.1	24.1	10.2	14.5	45.5	56.8	NA	NA	NA
YLR436C	YLR436C	386	26.8	24.6	8.6	12.8	37.9	48.3	NA	NA	NA
YOR023C	YOR023C	241	42.1	44.7	17.8	27.9	54.5	62.9	NA	NA	NA
YGR106C	YGR106C	3480	29.2	27.7	12.8	19.2	37.2	46.8	NA	NA	NA
YHR025W	YHR025W	1712	30.9	29.5	13.6	19.7	40.7	49.9	NA	NA	NA
YNL083W	YNL083W	35	39.9	38.7	22.7	27.5	49.6	62.0	NA	NA	NA
YPR147C	YPR147C	247	36.3	36.2	17.2	23.7	45.5	56.0	NA	NA	NA
YNL258C	YNL258C	402	33.0	31.0	13.2	21.1	45.3	54.8	NA	NA	NA
YBL018C	YBL018C	765	29.8	27.1	10.9	17.0	39.8	52.7	NA	NA	NA
YOR098C	YOR098C	68	32.5	30.3	14.6	20.3	41.4	53.7	NA	NA	NA
YOL137W	YOL137W	198	37.2	36.4	16.8	24.2	48.9	58.0	NA	NA	NA
YLR410W	YLR410W	520	35.3	36.2	13.6	24.2	45.8	55.5	NA	NA	NA
YDR530C	YDR530C	2	39.7	39.7	NA	NA	NA	NA	NA	NA	NA
YEL031W	YEL031W	1578	30.0	28.5	11.8	18.4	39.7	50.5	NA	NA	NA
YOL071W	YOL071W	1	23.2	23.2	NA	NA	NA	NA	NA	NA	NA
YER147C	YER147C	116	40.0	40.1	15.1	23.9	52.5	61.8	NA	NA	NA
YDL063C	YDL063C	566	27.3	24.0	8.8	13.8	39.5	50.6	NA	NA	NA
YER144C	YER144C	121	35.4	35.8	15.7	19.6	48.6	57.2	NA	NA	NA
YOL039W	YOL039W	7639	25.1	22.7	8.4	13.6	34.8	45.1	NA	NA	NA
YOR385W	YOR385W	109	46.2	45.8	25.0	35.3	58.0	69.5	NA	NA	NA
YGR185C	YGR185C	2840	28.7	27.0	11.7	17.9	38.0	48.5	NA	NA	NA
YJL189W	YJL189W	28923	29.5	27.2	13.0	18.6	38.0	48.9	NA	NA	NA
YMR238W	YMR238W	440	28.4	25.1	11.3	16.0	37.7	49.9	NA	NA	NA
YPL265W	YPL265W	387	30.0	29.8	6.8	15.1	41.2	52.7	NA	NA	NA
YOR081C	YOR081C	191	33.3	34.0	10.7	17.9	45.9	54.9	NA	NA	NA
YEL026W	YEL026W	5889	31.1	29.9	13.1	20.3	40.4	50.5	NA	NA	NA
YLL050C	YLL050C	7244	25.5	23.4	10.7	15.8	32.9	42.9	NA	NA	NA
YDR392W	YDR392W	254	39.0	37.1	17.5	25.4	51.1	62.1	NA	NA	NA
YBR290W	YBR290W	278	35.5	33.5	13.0	19.9	49.6	61.8	NA	NA	NA
YNL274C	YNL274C	107	29.0	24.5	9.8	14.2	39.9	57.6	NA	NA	NA
YGL227W	YGL227W	65	33.7	32.9	8.4	17.0	49.4	60.4	NA	NA	NA
YML113W	YML113W	469	34.7	36.2	10.5	18.3	48.7	55.8	NA	NA	NA
YDR021W	YDR021W	1	51.1	51.1	NA	NA	NA	NA	NA	NA	NA
YPL212C	YPL212C	694	41.0	40.4	21.3	30.5	50.4	59.4	NA	NA	NA
YMR005W	YMR005W	480	32.2	31.6	12.3	20.0	43.6	53.3	NA	NA	NA
YNL020C	YNL020C	82	33.2	32.1	12.5	19.5	44.4	55.7	NA	NA	NA
YMR205C	YMR205C	1023	30.8	28.8	10.9	17.0	42.6	54.1	NA	NA	NA
YNR061C	YNR061C	519	33.2	32.4	14.3	21.9	43.7	54.0	NA	NA	NA
YGL173C	YGL173C	9	29.7	29.5	NA	NA	NA	NA	NA	NA	NA
YGR081C	YGR081C	366	35.9	35.3	13.2	21.3	48.0	56.6	NA	NA	NA
YLR330W	YLR330W	1434	31.7	30.6	13.6	20.7	41.3	51.3	NA	NA	NA
YMR188C	YMR188C	310	33.3	31.8	10.4	17.5	47.1	58.9	NA	NA	NA
YOR310C	YOR310C	36	22.2	20.0	9.3	13.3	27.5	40.3	NA	NA	NA
YFR051C	YFR051C	1067	30.1	29.2	11.7	18.5	39.6	50.9	NA	NA	NA
YIL063C	YIL063C	274	24.7	23.7	8.6	12.7	34.0	43.6	NA	NA	NA
YDR188W	YDR188W	2091	28.1	26.5	8.8	14.9	39.8	50.2	NA	NA	NA
YAL027W	YAL027W	217	38.3	37.6	15.6	25.9	50.2	59.2	NA	NA	NA
YGL236C	YGL236C	27	32.5	25.0	13.4	19.6	44.3	53.8	NA	NA	NA
YOL057W	YOL057W	613	30.0	28.0	12.4	18.6	38.9	49.2	NA	NA	NA
YHR133C	YHR133C	1192	32.7	31.5	14.8	21.7	43.4	53.0	NA	NA	NA
YDR017C	YDR017C	667	33.8	31.5	12.6	17.8	47.7	57.6	NA	NA	NA
YOR369C	YOR369C	51809	22.0	20.0	7.9	12.8	29.3	38.9	NA	NA	NA
YNL275W	YNL275W	166	36.8	37.5	14.6	21.5	48.5	62.3	NA	NA	NA
YOR092W	YOR092W	234	34.8	35.3	10.0	19.0	47.0	55.8	NA	NA	NA
YGR021W	YGR021W	85	35.6	35.1	5.7	11.6	51.6	64.8	NA	NA	NA
YDR411C	YDR411C	217	35.4	32.3	17.2	23.4	43.5	55.2	NA	NA	NA
YBR283C	YBR283C	1937	28.8	27.3	13.1	19.4	37.2	46.7	NA	NA	NA
YIL090W	YIL090W	246	36.0	35.2	14.9	21.5	48.5	56.9	NA	NA	NA
YLR447C	YLR447C	4069	30.4	28.4	13.8	20.4	38.8	49.5	NA	NA	NA
YOR321W	YOR321W	199	35.4	35.5	14.5	22.5	46.6	58.0	NA	NA	NA
YML114C	YML114C	135	40.4	39.9	14.7	25.6	53.3	62.8	NA	NA	NA
YGL210W	YGL210W	212	34.9	35.3	14.3	24.7	45.3	54.1	NA	NA	NA
YOL048C	YOL048C	83	34.9	34.9	15.9	24.6	45.1	56.6	NA	NA	NA
YGR072W	YGR072W	134	23.9	21.0	7.1	12.0	34.6	46.9	NA	NA	NA
YHR201C	YHR201C	491	31.0	28.3	10.3	16.0	44.1	56.0	NA	NA	NA
YMR278W	YMR278W	188	34.9	36.2	13.2	22.1	46.2	55.1	NA	NA	NA
YPR071W	YPR071W	65	39.3	39.6	18.0	27.0	51.3	58.4	NA	NA	NA
YOR197W	YOR197W	1588	33.0	30.7	15.4	21.2	42.3	52.9	NA	NA	NA
YDR016C	YDR016C	350	33.1	32.8	13.9	22.4	41.9	53.9	NA	NA	NA
YEL004W	YEL004W	34	29.9	29.6	10.3	23.1	38.7	49.0	NA	NA	NA
YDL014W	YDL014W	2	15.3	15.3	NA	NA	NA	NA	NA	NA	NA
YPR057W	YPR057W	403	42.2	41.5	16.2	27.3	54.3	65.0	NA	NA	NA
YLL032C	YLL032C	180	34.4	32.6	13.6	19.3	46.5	57.5	NA	NA	NA
YJL020C	YJL020C	702	23.5	18.5	6.2	11.0	34.7	47.8	NA	NA	NA
YDL194W	YDL194W	7	20.0	13.9	NA	NA	NA	NA	NA	NA	NA
YBL107C	YBL107C	401	32.7	33.2	11.5	20.4	44.8	54.3	NA	NA	NA
YDR116C	YDR116C	444	40.9	42.0	13.8	23.3	54.8	64.5	NA	NA	NA
YGR198W	YGR198W	332	30.1	29.3	8.3	15.1	42.1	52.6	NA	NA	NA
YPL234C	YPL234C	1485	31.2	29.4	13.3	19.9	40.8	51.6	NA	NA	NA
YMR110C	YMR110C	122	28.7	27.1	12.3	16.7	38.6	49.7	NA	NA	NA
YDL056W	YDL056W	260	32.4	31.6	8.8	15.8	45.7	55.0	NA	NA	NA
YMR108W	YMR108W	1972	32.0	31.4	11.1	19.4	43.1	52.6	NA	NA	NA
YKL117W	YKL117W	3385	28.1	26.2	13.8	18.8	35.6	44.9	NA	NA	NA
YMR178W	YMR178W	415	33.3	31.9	14.2	22.0	42.6	54.2	NA	NA	NA
YPR017C	YPR017C	228	33.1	32.4	14.4	21.3	44.9	52.8	NA	NA	NA
YGL115W	YGL115W	1028	29.7	28.3	10.5	17.0	39.9	50.2	NA	NA	NA
YNL299W	YNL299W	220	36.1	32.3	13.9	19.6	51.6	64.7	NA	NA	NA
YPL119C-A	YPL119C-A	4	36.7	32.3	NA	NA	NA	NA	NA	NA	NA
YOL129W	YOL129W	938	31.6	30.2	15.5	21.7	39.8	50.4	NA	NA	NA
YEL044W	YEL044W	216	37.9	36.3	17.3	26.3	50.5	58.7	NA	NA	NA
YMR247C	YMR247C	344	25.4	23.4	6.6	11.7	38.1	47.7	NA	NA	NA
YDR427W	YDR427W	1009	29.0	27.9	10.1	17.0	39.5	49.3	NA	NA	NA
YML071C	YML071C	277	39.3	37.5	16.6	26.3	49.5	62.1	NA	NA	NA
YDR176W	YDR176W	86	29.0	25.9	7.7	12.0	45.9	55.2	NA	NA	NA
YPL177C	YPL177C	415	39.1	39.7	16.4	25.2	51.2	59.4	NA	NA	NA
YER120W	YER120W	848	30.4	29.5	10.7	17.3	40.2	51.0	NA	NA	NA
YNL090W	YNL090W	135	29.8	28.6	13.5	20.2	39.0	49.2	NA	NA	NA
YBR042C	YBR042C	775	36.2	36.3	16.9	25.4	45.7	55.4	NA	NA	NA
YOL062C	YOL062C	426	37.1	36.5	15.5	24.9	48.8	58.2	NA	NA	NA
YDR381W	YDR381W	1356	28.0	25.8	10.3	15.9	38.6	48.3	NA	NA	NA
YDR484W	YDR484W	152	28.1	24.8	9.5	14.1	40.1	51.6	NA	NA	NA
YNL183C	YNL183C	145	28.8	29.8	9.5	15.7	42.7	48.7	NA	NA	NA
YNL048W	YNL048W	479	37.7	36.3	15.5	23.1	50.9	61.5	NA	NA	NA
YBR095C	YBR095C	355	40.6	42.6	13.8	26.6	53.6	62.7	NA	NA	NA
YHR111W	YHR111W	232	32.7	31.7	13.6	19.1	45.3	53.8	NA	NA	NA
YBL045C	YBL045C	1077	27.7	26.0	11.0	16.6	37.0	46.4	NA	NA	NA
YDR036C	YDR036C	491	28.8	26.3	11.2	16.8	39.0	50.9	NA	NA	NA
YPR170W-B	YPR170W-B	3	31.4	33.5	NA	NA	NA	NA	NA	NA	NA
YDL070W	YDL070W	1637	33.2	32.8	8.7	17.1	47.1	57.6	NA	NA	NA
YMR187C	YMR187C	4	39.8	42.7	NA	NA	NA	NA	NA	NA	NA
YKL135C	YKL135C	308	36.0	36.7	13.3	19.5	49.4	59.3	NA	NA	NA
YER064C	YER064C	400	44.1	47.0	13.2	23.9	57.6	66.6	NA	NA	NA
YOL002C	YOL002C	1290	38.0	37.8	14.8	25.4	50.9	60.7	NA	NA	NA
YHR073W	YHR073W	472	32.7	32.0	10.6	18.3	46.5	56.3	NA	NA	NA
YOR359W	YOR359W	226	38.4	39.9	17.8	26.6	49.3	56.9	NA	NA	NA
YLL021W	YLL021W	601	26.3	24.4	6.1	11.1	39.0	49.0	NA	NA	NA
YKL205W	YKL205W	322	23.6	19.4	6.1	10.2	35.8	47.2	NA	NA	NA
YLR407W	YLR407W	358	35.1	36.5	12.0	23.8	45.7	54.3	NA	NA	NA
YBR088C	YBR088C	844	26.0	24.9	8.4	15.2	35.1	44.3	NA	NA	NA
YBR055C	YBR055C	177	30.9	29.7	10.0	16.5	43.3	53.7	NA	NA	NA
YOR175C	YOR175C	475	30.7	29.0	11.4	18.5	41.5	50.6	NA	NA	NA
YNL329C	YNL329C	3	42.3	33.0	NA	NA	NA	NA	NA	NA	NA
YFL005W	YFL005W	1	36.6	36.6	NA	NA	NA	NA	NA	NA	NA
YCR010C	YCR010C	21	33.9	34.3	13.4	23.1	48.3	56.3	NA	NA	NA
YKL110C	YKL110C	269	36.5	33.1	16.5	22.8	44.6	58.8	NA	NA	NA
YMR014W	YMR014W	501	36.1	36.6	13.4	22.5	47.8	57.7	NA	NA	NA
YPR040W	YPR040W	178	41.6	43.5	13.9	28.9	54.8	65.4	NA	NA	NA
YMR152W	YMR152W	423	31.0	29.2	11.9	17.8	42.3	52.1	NA	NA	NA
YML057W	YML057W	372	30.7	28.9	11.3	16.6	41.8	51.5	NA	NA	NA
YDR178W	YDR178W	558	34.2	33.4	10.3	18.9	45.6	57.3	NA	NA	NA
YKR038C	YKR038C	600	40.1	39.9	17.0	26.5	52.5	62.4	NA	NA	NA
YLR288C	YLR288C	6	49.4	52.3	NA	NA	NA	NA	NA	NA	NA
YJR004C	YJR004C	87	45.4	46.3	23.8	37.1	56.1	63.9	NA	NA	NA
YJL115W	YJL115W	526	30.3	28.2	11.9	19.4	39.2	50.3	NA	NA	NA
YJR073C	YJR073C	56	27.1	24.5	12.5	17.9	36.1	42.7	NA	NA	NA
YGL004C	YGL004C	74	34.7	31.4	17.1	22.9	44.3	55.0	NA	NA	NA
YLR204W	YLR204W	677	36.8	36.1	15.8	23.8	48.2	58.7	NA	NA	NA
YML097C	YML097C	328	34.1	32.3	11.5	20.0	47.6	56.8	NA	NA	NA
YLR055C	YLR055C	49	27.0	25.2	8.7	13.7	36.2	50.7	NA	NA	NA
YJL055W	YJL055W	1236	30.6	28.6	11.2	18.9	40.4	52.2	NA	NA	NA
YHR193C	YHR193C	7587	26.3	24.4	10.6	16.2	34.8	44.9	NA	NA	NA
YMR292W	YMR292W	732	29.9	27.7	12.4	19.0	39.4	50.0	NA	NA	NA
YBL099W	YBL099W	1	24.2	24.2	NA	NA	NA	NA	NA	NA	NA
YMR132C	YMR132C	240	36.8	34.6	17.0	24.8	47.2	58.7	NA	NA	NA
YML079W	YML079W	315	23.6	20.5	9.1	14.4	29.0	40.4	NA	NA	NA
YNL305C	YNL305C	249	37.2	35.8	14.9	23.4	49.2	61.3	NA	NA	NA
YPR153W	YPR153W	1	94.1	94.1	NA	NA	NA	NA	NA	NA	NA
YKR066C	YKR066C	992	26.3	23.6	9.0	14.5	36.8	47.9	NA	NA	NA
YDR252W	YDR252W	41	40.4	43.4	19.5	31.7	52.9	56.9	NA	NA	NA
YOR119C	YOR119C	204	29.3	27.5	10.4	17.3	39.0	53.7	NA	NA	NA
YER042W	YER042W	758	29.6	27.9	12.6	19.2	38.6	48.4	NA	NA	NA
YLR409C	YLR409C	784	36.3	36.3	10.3	18.2	51.4	62.4	NA	NA	NA
YBR008C	YBR008C	109	48.1	51.6	28.8	39.5	57.5	63.8	NA	NA	NA
YDR109C	YDR109C	1	14.0	14.0	NA	NA	NA	NA	NA	NA	NA
YKR065C	YKR065C	363	35.0	32.5	15.5	21.9	45.0	55.1	NA	NA	NA
YMR041C	YMR041C	3	24.8	12.7	NA	NA	NA	NA	NA	NA	NA
YGL065C	YGL065C	145	33.5	32.5	14.1	22.5	45.0	54.6	NA	NA	NA
YHR191C	YHR191C	169	28.3	26.4	10.2	15.6	39.7	49.1	NA	NA	NA
YDR078C	YDR078C	38	37.4	39.6	15.2	27.2	47.1	55.4	NA	NA	NA
YKL103C	YKL103C	319	26.2	24.3	11.0	16.8	33.4	44.5	NA	NA	NA
YCR061W	YCR061W	1	53.7	53.7	NA	NA	NA	NA	NA	NA	NA
YGR173W	YGR173W	1259	32.5	30.8	12.1	18.5	44.5	54.7	NA	NA	NA
YMR078C	YMR078C	284	35.8	35.1	13.0	22.5	49.6	60.2	NA	NA	NA
YDR232W	YDR232W	790	39.3	39.4	19.2	28.8	49.9	58.3	NA	NA	NA
YHR088W	YHR088W	1	68.4	68.4	NA	NA	NA	NA	NA	NA	NA
YMR287C	YMR287C	239	30.9	28.8	6.4	11.5	49.6	58.6	NA	NA	NA
YGR276C	YGR276C	426	25.8	24.0	7.2	13.2	36.5	47.5	NA	NA	NA
YBR017C	YBR017C	925	32.3	30.1	12.3	19.1	42.8	55.8	NA	NA	NA
YKR014C	YKR014C	1281	30.4	28.2	13.0	19.3	37.4	50.1	NA	NA	NA
YMR163C	YMR163C	22	26.7	18.0	6.7	9.4	44.9	54.8	NA	NA	NA
YHR089C	YHR089C	4448	32.3	30.9	15.4	21.8	41.4	50.8	NA	NA	NA
YPR118W	YPR118W	1030	32.4	31.4	15.5	21.0	42.2	52.0	NA	NA	NA
YOR289W	YOR289W	12	24.4	22.8	8.1	16.3	34.2	42.3	NA	NA	NA
YPR162C	YPR162C	209	34.7	34.7	13.6	21.0	47.1	55.3	NA	NA	NA
YDL089W	YDL089W	131	27.6	26.3	10.5	17.1	37.2	45.0	NA	NA	NA
YGR221C	YGR221C	14	35.6	33.6	18.2	28.8	44.5	54.2	NA	NA	NA
YPL159C	YPL159C	63	41.7	44.6	19.9	31.9	51.6	61.6	NA	NA	NA
YGR166W	YGR166W	194	34.3	35.2	12.0	20.7	47.1	54.0	NA	NA	NA
YMR305C	YMR305C	2204	32.6	31.8	13.6	20.6	42.8	52.3	NA	NA	NA
YDL161W	YDL161W	225	36.7	35.9	15.0	22.4	48.3	58.9	NA	NA	NA
YKL101W	YKL101W	1018	29.4	28.0	8.7	16.0	41.4	52.4	NA	NA	NA
YOR191W	YOR191W	221	34.7	35.9	13.1	20.6	48.2	57.1	NA	NA	NA
YDL212W	YDL212W	3786	31.6	30.1	14.9	21.0	40.9	51.1	NA	NA	NA
YMR298W	YMR298W	901	28.9	27.2	13.7	19.6	37.3	46.3	NA	NA	NA
YNL161W	YNL161W	1	24.0	24.0	NA	NA	NA	NA	NA	NA	NA
YJR055W	YJR055W	12	38.4	36.8	20.4	23.6	47.0	59.8	NA	NA	NA
YDR096W	YDR096W	139	30.7	25.6	7.6	12.7	44.7	57.7	NA	NA	NA
YPL046C	YPL046C	89	28.3	27.0	9.5	16.6	38.5	48.0	NA	NA	NA
YPL039W	YPL039W	5	44.5	52.8	NA	NA	NA	NA	NA	NA	NA
YGL099W	YGL099W	1240	29.4	28.1	9.6	16.2	41.1	50.7	NA	NA	NA
YFL030W	YFL030W	24	42.3	46.1	24.1	31.3	53.2	58.0	NA	NA	NA
YIL119C	YIL119C	6	28.9	23.4	NA	NA	NA	NA	NA	NA	NA
YIL002W-A	YIL002W-A	62	-9.6	-9.0	-13.0	-11.0	-8.0	-7.5	NA	NA	NA
YPL124W	YPL124W	147	35.0	35.6	12.2	17.3	50.1	61.1	NA	NA	NA
YPL193W	YPL193W	308	36.1	35.5	17.3	25.3	45.9	55.8	NA	NA	NA
YKL196C	YKL196C	1353	27.7	26.3	10.9	16.7	36.1	47.3	NA	NA	NA
YDR314C	YDR314C	10	39.3	40.0	19.6	29.2	51.0	56.0	NA	NA	NA
YLR231C	YLR231C	434	30.3	27.5	12.1	19.9	39.5	51.7	NA	NA	NA
YDR255C	YDR255C	9	33.9	33.5	NA	NA	NA	NA	NA	NA	NA
YFR021W	YFR021W	126	37.1	39.4	12.4	20.3	48.8	59.3	NA	NA	NA
YKL098W	YKL098W	109	42.4	43.5	24.9	33.6	50.1	59.1	NA	NA	NA
YJR139C	YJR139C	5259	23.5	21.1	8.4	13.1	31.4	42.0	NA	NA	NA
YKL016C	YKL016C	716	29.6	26.5	10.9	16.8	41.4	51.9	NA	NA	NA
YBR133C	YBR133C	170	37.0	35.0	13.9	21.6	48.9	60.2	NA	NA	NA
YGL017W	YGL017W	188	33.1	31.2	12.0	19.6	45.8	56.9	NA	NA	NA
YBR162C	YBR162C	3824	30.4	28.7	12.2	19.3	40.7	49.5	NA	NA	NA
YIL004C	YIL004C	539	37.3	36.5	16.8	24.6	47.4	60.5	NA	NA	NA
YKL174C	YKL174C	542	35.9	34.0	16.6	22.9	47.6	57.8	NA	NA	NA
YJL133W	YJL133W	374	38.4	40.0	15.7	26.4	49.1	57.3	NA	NA	NA
YMR037C	YMR037C	196	34.0	34.6	11.9	18.5	46.9	55.4	NA	NA	NA
YOR130C	YOR130C	226	35.7	37.2	13.6	22.9	46.9	54.3	NA	NA	NA
YDL176W	YDL176W	193	42.4	42.5	21.4	31.0	53.2	63.1	NA	NA	NA
